Image_ID,Scene_Type,Objects_Detected,Text_Extracted,Fire_Detection_Confidence,Smoke_Detection_Confidence,Fire_Classification_Confidence,Scene_Decision_Confidence
cf23fb87-dad6-4c8b-bef8-01518f133ba1_jpg.rf.0c4b78ac543b5de0be1c5ff20c7a851a.jpg,Structure Fire,None,,1.0,0.975,0.993,1.0
cfcaa4d6-3320-44c9-a2da-16d8c6fcc382_jpg.rf.70652495ee7c2e686bae773be0b11246.jpg,Forest Fire,person,,1.0,0.852,0.484,0.926
cfd13057-17ad-4d54-90a7-44865ea3d804_jpg.rf.1d2aa89e4e385bea6e66d2a35002c361.jpg,HazMat Fire,"bus, person, truck",,0.991,0.948,0.673,0.97
cff2f316-4561-4277-b2d2-2805a831df64_jpg.rf.1fe473f3f1b440ff4fcd68ca974a1f18.jpg,Vehicle Fire,"car, person",,1.0,1.0,0.992,1.0
cff6abb9-15da-4d23-8d92-0e15c1ec3b4d_jpg.rf.0352d89412d8d77433b1c4e532ae2008.jpg,Grass Fire,None,,1.0,0.92,0.401,0.96
cffd4e59-2612-4113-870e-29b5d683200f_jpg.rf.142104805ca90926ac5effb9bf7fe39f.jpg,Vehicle Fire,person,,1.0,0.859,0.793,1.0
Chimney-Fire3_jpg.rf.de50eeca5d1ec8b95a8a134a67a5f198.jpg,Forest Fire,None,,1.0,1.0,0.809,1.0
Christmas-Tree-Fire-Safety_jpg.rf.57b863e03c8a3c52725b45ea75334e98.jpg,Other Fire,None,,1.0,0.927,0.741,1.0
christmas_tree_fire_jpg.rf.a8f5aa83cda51fac692a27b33657cf44.jpg,Structure Fire,None,,1.0,0.955,0.934,0.977
d0684d55-1bd4-46fa-815f-096d71008eb3_jpg.rf.631048e5d80da13f2eaecb96c2c414e7.jpg,Structure Fire,None,,0.996,0.982,0.987,0.996
d08c73e9-5d1c-4a05-80f5-3d1dcbaf4ac3_jpg.rf.67cde7c6abf18b637b569aad8c866545.jpg,Grass Fire,person,,1.0,0.861,0.951,0.93
d0af5de0-1166-4f2b-9baa-f7f68d944051_jpg.rf.8e9e2ff4f7b11f259674112ee8c19628.jpg,Forest Fire,None,,1.0,0.933,0.9,0.967
d15c02b4-ff5b-4cbd-b9fc-376362c6be1d_jpg.rf.24f84a05258cae44ca3e0baf970ec319.jpg,Forest Fire,person,,1.0,0.658,0.671,0.829
d1cf11a7-6f15-4144-a2aa-6ad5166b311a_jpg.rf.27f30bf81cc944b985a60ccaf1e796c4.jpg,Grass Fire,None,,1.0,0.923,0.838,0.961
d202fd4a-5926-4e9a-83fb-3892b826a2b4_jpg.rf.8c8f806aed4c97bc48649e2b9a721c88.jpg,Forest Fire,None,,1.0,0.901,0.777,0.951
d20971dd-acf9-4ea6-bcfb-936c293dfde8_jpg.rf.630ff27c95a6f5851976ee5db880d2b5.jpg,Grass Fire,person,"Watermark: ""EEREI"" 15%",1.0,0.887,0.906,1.0
d2183264-3eca-4c1b-a540-ba618a68e0c3_jpg.rf.aef260934ee2ea59022389ba93d7c32f.jpg,Vehicle / Accident Scene,"bus, car, person, truck",,0.003,0.87,0.0,0.003
d2bca94b-471b-43b9-a408-1697aebe94a1_jpg.rf.371b15a2680346efdf329fc8a3013db4.jpg,Structure Fire,None,,1.0,1.0,0.836,1.0
d2f0e634-1d0d-444c-8184-b4ba0df24a2a_jpg.rf.b9766fc894474294f6a0c4e213bd6fe1.jpg,Structure Fire,None,,1.0,0.957,0.997,0.979
d3b23fda-0e6f-45c6-9009-26ca7e673284_jpg.rf.c1508445273678cb06c7cb2b26951a68.jpg,Grass Fire,person,,1.0,0.944,0.535,1.0
d3bb514f-0456-4f26-a96d-e5621aa52f8b_jpg.rf.1646d8505369d97b8e4ea1b626ba9119.jpg,Forest Fire,None,,1.0,0.909,0.643,0.954
d437b3db-9880-4a44-a879-e060edeb8868_jpg.rf.e6b0f1af02dba32a34eac3b84cc15e6e.jpg,Vehicle Fire,car,,0.998,1.0,0.998,0.999
d500d8a3-d951-4192-b7d1-df3fc341c5db_jpg.rf.503eb677ac325687a8c96dd883bf8a29.jpg,Other Fire,person,,1.0,1.0,0.371,1.0
d5110a2e-c8fa-4561-b0ad-9eaa5f446f64_jpg.rf.442b138f0c8c32eab36a6a50a36bd7ed.jpg,Grass Fire,None,,1.0,1.0,0.965,1.0
d5661015-d0c5-41f9-8a21-207651c1b933_jpg.rf.865815898625644964d573f99dfd5db9.jpg,Grass Fire,None,,1.0,0.872,0.977,0.936
d679f850-60c4-4394-9567-4d3884dc5ded_jpg.rf.60dff4b8c53776f16344d083ad40a920.jpg,Vehicle Fire,person,,1.0,0.801,0.677,0.9
d6c64ff2-1b3b-4d17-84c7-5934f545ce14_jpg.rf.a45187752b3667cc4dfd1e16bf47dd34.jpg,Vehicle Fire,"bus, car",,1.0,0.94,0.964,1.0
d6c75713-8d7a-410e-84e3-6d9c29876cfe_jpg.rf.4c51e50db84ad4d96e09583d51515cb0.jpg,Grass Fire,person,,1.0,0.959,0.395,0.98
d6dea5de-c0a5-4d14-8bbc-dd4717c2d340_jpg.rf.21d6037274e6895ba3c0eed1bf52fa92.jpg,Other Fire,None,,1.0,0.992,0.918,0.996
d6ecafd7-b4a3-4700-a958-6f0fe5f70286_jpg.rf.9414dde5e97b62fe73cd0673c02dbd06.jpg,Forest Fire,None,,1.0,1.0,0.902,1.0
d73480aa-5e52-4b2f-b5e8-c76bc726b4e1_jpg.rf.42db4ad69591419d305cc947ff3c41a6.jpg,Vehicle Fire,None,,1.0,1.0,0.369,1.0
d78b22de-32ae-4465-af38-2e03ad250cbe_jpg.rf.c1e6841297ed48cc76f7a128a970e986.jpg,Vehicle Fire,None,,1.0,1.0,0.996,1.0
d7b692b9-fdbb-4675-aeca-af5026a61d88_jpg.rf.807ee98fa374d927e886ec535909d103.jpg,HazMat Fire,None,,1.0,1.0,0.532,1.0
d7c0e904-3dab-48ef-9b64-0c7483dd1784_jpg.rf.ae989149dcb3294c13c9e9ba9c8453a5.jpg,Vehicle Fire,"car, motorcycle",,1.0,1.0,0.747,1.0
d811411b-c0e9-428a-985d-6c16cbe37c37_jpg.rf.bee6e13a0bfdf9de5343f53f5af79acf.jpg,Vehicle Fire,person,,1.0,0.969,0.974,1.0
d864a60f-b0e6-47eb-ab2a-dc9872d8cdef_jpg.rf.656862278c38b6c4cbabbd49915d1ab2.jpg,Other Fire,person,,1.0,0.857,0.377,1.0
d89792ff-4759-4f13-b85a-b21a908be75d_jpg.rf.c9e30e619f61f9cb754555eaee194100.jpg,Grass Fire,person,,1.0,0.933,0.975,0.967
d8fca3c3-154a-40df-ac79-e26090b5d05f_jpg.rf.8640ebbedc4d08511159462cd374fcf5.jpg,HazMat Fire,None,,1.0,1.0,0.463,1.0
d9a81e46-abc3-46b2-a14c-7f7b3cc2c993_jpg.rf.98bffa9b3aea7e664af73a771a416a6e.jpg,HazMat Fire,"car, person, truck",,1.0,0.948,0.98,0.974
d9d7d2a6-5252-4bfb-b1a7-74a46b97e466_jpg.rf.aec69cf65aaa0453619036a42ab23c62.jpg,Vehicle Fire,"bicycle, person",,1.0,0.893,0.949,0.946
da4a95bb-a9d3-48de-acdf-a2697388a655_jpg.rf.a58a5c4aff3ef52e087ac03f99ab79bf.jpg,Vehicle Fire,car,,1.0,1.0,0.64,1.0
da67d5ac-d003-4790-90a2-c9796d5b8329_jpg.rf.3cb1fde88205952ae5ea96dca2a1c54e.jpg,Structure Fire,None,,1.0,0.918,0.616,1.0
da72572d-e2e7-4a4f-82ae-4e63d3f367ae_jpg.rf.730fe775a05d91cd5332cc75fc34b30c.jpg,Structure Fire,None,,1.0,0.647,0.91,0.823
dae0d362-99d3-4d7c-9982-bc01704b8256_jpg.rf.ecb183cc89ded2ecb45826eaa28fc6b0.jpg,Vehicle Fire,bus,,1.0,0.852,0.959,0.926
dae8786b-12ef-4ff8-9789-294ae2193e22_jpg.rf.c21c46fcf48154a59f39cc4ce7118c32.jpg,Structure Fire,None,,1.0,0.986,0.836,1.0
db392259-9a18-416b-8668-ebda49931d09_jpg.rf.bf34964eca714c0782abbce60e9289af.jpg,Structure Fire,None,,1.0,0.936,0.986,1.0
db5c2726-1c5f-4730-98d2-d81d208c5029_jpg.rf.6c301c21a8e1459175157031d402a132.jpg,Structure Fire,person,,1.0,0.978,0.985,1.0
db784763-9656-467f-9006-437939b3ba4e_jpg.rf.ac060ae66d1b15073e09fd26edb3cfb2.jpg,Grass Fire,None,,1.0,1.0,0.362,1.0
db947568-96ac-4a89-a6d1-268ad5b89fc9_jpg.rf.d02d9c5854c2f9c0c696904d26f99d0e.jpg,Other Fire,person,,1.0,1.0,0.721,1.0
dbd99ba1-a6ad-4ce6-a5af-17511ebabf01_jpg.rf.95afa2418f3d75a5c749d06eafeec5d8.jpg,Forest Fire,None,,1.0,1.0,0.901,1.0
dbdfb822-203f-46ba-af4b-77998ac3b855_jpg.rf.7b96e2b84acfb5f061fec8215f727fb5.jpg,Forest Fire,None,,1.0,0.839,0.881,1.0
dc08c85c-6f81-4cc8-a9e7-1a10464c2b71_jpg.rf.9710cdc9e2a1d38bbdeaed3640c980e9.jpg,Grass Fire,None,,1.0,1.0,0.511,1.0
dc81f043-2f71-4e14-ba4b-30e79fd546a0_jpg.rf.db98782654bbd84452d56ba76cb5b967.jpg,Structure Fire,person,,1.0,0.868,0.994,1.0
dc848464-9aef-4a01-bb31-80be77391b72_jpg.rf.cad5f00e7cce724ffe4f1ae96e0795ae.jpg,Grass Fire,None,,1.0,1.0,0.986,1.0
dcb7959f-e03b-4ef6-b22f-bda731008eb5_jpg.rf.6728e26a409acdb283edf64e41760dfa.jpg,Structure Fire,None,,1.0,1.0,0.968,1.0
dd06685d-16af-4307-9998-48e17d651c6b_jpg.rf.702653441477a3f580cadd92b085fd77.jpg,Vehicle Fire,car,,1.0,1.0,0.751,1.0
dd5d9a4e-db3a-403a-9c07-87224cc90031_jpg.rf.845bf2acc49bccc54084f65bff66b324.jpg,Structure Fire,None,,1.0,0.909,0.478,1.0
ddfa44fa-2956-4824-971f-27dbbdf9e7fe_jpg.rf.1b0e1dcf07226596ed8728ae47e872f5.jpg,Vehicle Fire,train,,0.943,1.0,0.878,0.972
de194761-2eab-4ef9-aaf8-16d3fb1b2890_jpg.rf.21394f118f4abd04a44f53f6419b2501.jpg,Forest Fire,person,,1.0,0.904,0.564,0.952
de456211-80c7-4703-8863-55306ad0171c_jpg.rf.446fd2b94ac23c1943e31ca74bcb3934.jpg,Forest Fire,person,,1.0,0.752,0.637,0.876
de9eec3b-ca26-41dc-857c-0ea42241e425_jpg.rf.e61430dd6528ff38da4d93a62f97e834.jpg,Grass Fire,None,,1.0,1.0,0.524,1.0
df235e59-fd61-4906-906c-336d9b556c5a_jpg.rf.2261e0e58fcbf3a204197c7580df6b04.jpg,Vehicle Fire,"bus, car, person",,1.0,0.921,0.945,1.0
df569229-6cc7-4cf4-a763-4410c141216a_jpg.rf.a3c6f2c8bdf48fefeb014adc4b0a15f3.jpg,Grass Fire,None,,1.0,1.0,0.761,1.0
df5cafae-06e6-49f8-bcb7-7de5141e7030_jpg.rf.8ed946c9e55d82f3bf066de23325eef4.jpg,Grass Fire,None,,1.0,0.963,0.983,0.981
dfd5a80e-f1ec-4ff7-a091-310f4515181d_jpg.rf.0772eff337d448d8e332ac35f21cfa25.jpg,Other Fire,None,,1.0,0.782,0.441,0.891
dormfire_1_jpg.rf.21072f0e19fbbc4d7496dfdfed0ba25a.jpg,Structure Fire,None,,1.0,0.928,0.928,0.964
dsc7056_jpg.rf.ae89c22d67d3a77ddd24ee137161d7cc.jpg,Vehicle Fire,bicycle,,1.0,0.559,0.91,1.0
dsc_01001_jpg.rf.7ef545d5180b1308f724de52810527f6.jpg,Container / Trash Fire,None,,1.0,0.837,0.983,0.919
e0119917-03eb-4a36-b991-49f16f07627e_jpg.rf.9bda393a92a3dd0be58de0ca06f40070.jpg,Forest Fire,None,,1.0,1.0,0.912,1.0
e09494d7-3388-4a40-b891-8716faa4f79a_jpg.rf.ec6c283a6658926c112ed9ff491d2fc8.jpg,Grass Fire,person,,1.0,0.91,0.54,1.0
e160a619-c92b-43c2-9d7a-eecf823aaab7_jpg.rf.411c0c23d751158b15ff65dfbc45e59a.jpg,Grass Fire,person,,1.0,1.0,0.964,1.0
e1ace4cc-c16c-4939-9f81-f2809ec051fb_jpg.rf.72a55e02ba4c3db7268008cdbbf89737.jpg,Forest Fire,None,,0.999,1.0,0.475,0.999
e1ceb773-62cc-4cde-894b-945d7c9b639e_jpg.rf.50526f74cab11cb21cef1ad22cc2dd8c.jpg,Structure Fire,person,,1.0,0.962,0.863,0.981
e1fdd6ee-6cb7-456e-b839-b72e83548928_jpg.rf.74fc97470998d6ba6f1d70bbad795453.jpg,Grass Fire,person,,1.0,0.896,0.496,0.948
e2d48657-fb6c-478b-ae89-9a0409bbcd39_jpg.rf.2bdfd78a36c19a7b147c29e1c09f3c01.jpg,Smoke Only,None,,0.0,0.806,0.0,0.806
e3943089-f538-4324-b626-22d76905d07c_jpg.rf.e69c1070dd735d8e14d0b030591d79e8.jpg,Grass Fire,person,,1.0,1.0,0.633,1.0
e3a004dc-d0a5-44b8-af3b-beec207d7c3b_jpg.rf.ac3adfb1c2b7a3a706631e40febb44ad.jpg,Vehicle Fire,"person, truck",,1.0,1.0,0.788,1.0
e3b3b432-9242-4231-b75c-09e1aed3f2be_jpg.rf.dcc421ec66b68c180a8d7f09bd3429eb.jpg,Structure Fire,None,,1.0,0.928,0.993,0.964
e3ddfdd2-d7cc-4aa8-a542-a2bcf27ed6c8_jpg.rf.4eff29df400c491640ed5eab0067ed5f.jpg,Grass Fire,None,,1.0,0.854,0.511,1.0
e405e95b-6900-43ae-9bde-42e827557aec_jpg.rf.1524687483d382519b93a91dcf92c102.jpg,Vehicle Fire,None,,1.0,0.878,0.929,1.0
e5656558-d2b7-452a-a393-aad33ce9d6d2_jpg.rf.757540961c1258bbd3e4d50c0b55aef6.jpg,Structure Fire,None,"Watermark: ""1C"" 15%",1.0,0.974,0.999,1.0
e57d0a5f-dfde-437c-afd1-49497eebc263_jpg.rf.e001a05ca251ad3f4521c3192fabf7f5.jpg,Smoke Only,car,,0.0,1.0,0.0,1.0
e5c81c02-01ce-4a74-9c09-9784024334b2_jpg.rf.8803e1d3090dab3e2bd2c24264fea3d8.jpg,Vehicle Fire,None,,1.0,1.0,0.998,1.0
e5e9c618-e5e9-4bb3-8c28-66948b07e200_jpg.rf.6c87cbb1a983f4dcf1b7b5a3fe8dff16.jpg,HazMat Fire,None,,1.0,1.0,0.924,1.0
e60befc9-f470-4a80-97ec-ff01baa16931_jpg.rf.2a22ad8b61c97524a6ff0e79a17e59e9.jpg,Forest Fire,None,,1.0,0.929,0.952,0.964
e6272540-922e-4d05-8ce5-0b7ba94a8b88_jpg.rf.f8d450777b64f5fcf8f656df44578060.jpg,Forest Fire,None,,1.0,0.989,0.984,0.994
e6889050-93ed-40c7-95b2-383733933da1_jpg.rf.ff630ed14f627dad9739701690381a3d.jpg,Other Fire,None,,1.0,0.886,0.396,0.943
e6decc66-3bb8-48cc-927f-61bcacedba61_jpg.rf.034c0d6784a8888ad101d6efc3cefe62.jpg,Grass Fire,None,,1.0,1.0,0.901,1.0
e7f47653-a80b-4c01-872b-def4d95b0c58_jpg.rf.3543fd476afcbbf7cd4a8e7f5b2dc549.jpg,Forest Fire,person,,1.0,1.0,0.579,1.0
e86405dd-b9c6-418a-9066-3dfb4292f238_jpg.rf.9e9910a7ddf9568eacc512c92d5f1eed.jpg,No Fire / Unknown Scene,None,,0.0,0.877,0.0,0.0
e894f62d-a3a7-413f-9496-92463273e31e_jpg.rf.fed99469e22498f3425fb67473f44ab7.jpg,HazMat Fire,person,,1.0,0.926,0.524,0.963
e8a7a4ef-684f-443e-b69c-48f700ee5bd5_jpg.rf.209852b60894f3fcb1f50fda40616725.jpg,Grass Fire,person,,1.0,0.929,0.443,1.0
e98e768b-9456-4ea5-af18-7b126a1cb313_jpg.rf.e5aca6c04339f5aca6a9d9cd543839ff.jpg,Grass Fire,person,,1.0,1.0,0.978,1.0
e99bb738-b777-4fae-99ae-5d70e3ea2e25_jpg.rf.97ab06015d6496617f5b73092327e177.jpg,HazMat Fire,"car, motorcycle",,0.952,1.0,0.731,0.976
e9ea9643-5172-4d50-935e-33afb629218a_jpg.rf.92731c42004a6e1575cade7a5dd9774a.jpg,Grass Fire,None,,1.0,0.934,0.953,0.967
eb698bc8-75d5-4960-8357-d06153e0b193_jpg.rf.3bae16699b1e9f3531d0869c478734b6.jpg,Other Fire,None,,1.0,0.851,0.865,1.0
eb81305f-10cc-4c4d-a674-52e8c7fb28d6_jpg.rf.1f030bd977f586d0570131956eb8f30d.jpg,Vehicle Fire,truck,,1.0,1.0,0.435,1.0
ebc22de83a24c73fe9a363709c702e41_jpg.rf.7b8d8aa5da819da9c0942e683d5fe0d8.jpg,Vehicle Fire,"car, person",,1.0,1.0,0.982,1.0
ebc2c153-25ce-46a3-a940-cea10b05f028_jpg.rf.6b4e0ce49ce7de1ed23d1226a60f93d1.jpg,Structure Fire,person,,1.0,0.91,0.94,1.0
ecb96d87-ab7e-41c6-beee-b99ede35c7e8_jpg.rf.24ed6d7785f23ed8d54778cfd31b22a5.jpg,Forest Fire,person,,1.0,0.757,0.905,0.878
ed3d5f02-7c56-41a7-aeaa-7f3001835997_jpg.rf.104ced8eded253e2e1f62b0c0d44d515.jpg,Vehicle Fire,"car, person",,1.0,1.0,0.54,1.0
ed6e2042-e0db-4bf1-99cc-bf3786c0d187_jpg.rf.445ca32777cf087f5167e927dc9c9409.jpg,Forest Fire,person,,1.0,0.661,0.424,0.83
ee7f5c0f-a1f4-46b4-be7b-1679481db3f2_jpg.rf.cfbbab7a69da79ee8803f53a982c0518.jpg,Forest Fire,person,,1.0,0.896,0.602,0.948
ee8afe53-4905-420c-a537-5721c562701a_jpg.rf.abe01e4de8f2a0a59a5fc3d1e295095d.jpg,Forest Fire,None,,1.0,0.99,0.894,0.995
ef26e657-e43c-4469-8f6f-dfebd9e09d05_jpg.rf.136fed460477793c443f002d84b45d19.jpg,Vehicle Fire,None,,1.0,0.968,0.615,1.0
ef61b08d-55d2-4740-bc81-76482f85347e_jpg.rf.a956c332ecd65ece5783d069c9ceb53e.jpg,Forest Fire,None,,1.0,1.0,0.87,1.0
efa93e4c-46e2-4026-9da6-02830f9dc278_jpg.rf.159ed837bc9fbf591b1fafccb12047eb.jpg,Grass Fire,person,,1.0,0.983,0.847,1.0
efaf2d10-d716-44c3-bd80-3010d22a34b3_jpg.rf.cb370a26ae8e95fc2b5ac27ed0e2b144.jpg,Other Fire,None,,1.0,0.887,0.612,0.944
efb55f2d-e032-4cea-bb29-91061c9fcb5a_jpg.rf.7610a6c8fe44be885836c54922e6cc79.jpg,Grass Fire,None,,1.0,0.852,0.486,0.926
efed05ba-6e22-4505-891d-3f666f9ebcb9_jpg.rf.d6db1c5333623d146a44018ae0136331.jpg,Structure Fire,None,,1.0,0.929,0.997,1.0
EP-151129597_jpg.rf.bf47e3290d9a7c4f90d955abca666624.jpg,Structure Fire,None,,1.0,1.0,0.942,1.0
f010ad63-4885-4c59-9f0f-9ed5246f1440_jpg.rf.e32fde698d10cc2b4cf31fc3df795ecf.jpg,Grass Fire,None,,1.0,0.928,0.545,1.0
f060e325-3854-4183-9acb-9be5920a41a3_jpg.rf.8b47170e00632899967805590ff84b02.jpg,Grass Fire,None,,1.0,0.668,0.974,0.834
f13300ca-4624-46bd-abfc-904ec25cce3f_jpg.rf.b642d61dd8fc7190c60d199186878a54.jpg,Forest Fire,None,,1.0,0.937,0.969,0.969
f137bf6c-692c-40cb-a6d7-0bf7d45c2660_jpg.rf.949ba80d138d31aeeb188cb71ab48807.jpg,Forest Fire,None,,1.0,0.9,0.743,1.0
f144a93f-f94e-4d08-b829-91bd5f7f10e8_jpg.rf.a7f30d5086cc7a5aba3df10d0d85fde1.jpg,Forest Fire,person,,1.0,0.915,0.64,0.958
f182543b-3e57-4700-8fb5-a506d0dd2e5b_jpg.rf.6638135d1c0e632a396c30bbe8c23e26.jpg,Vehicle Fire,"car, truck",,1.0,0.959,0.971,1.0
f1cd107d-eadc-4ca6-aec9-765585c37a6d_jpg.rf.dd5a3d579e0013daa4f622ffcb24e4f3.jpg,Grass Fire,person,,1.0,0.768,0.814,0.884
f2341554-0953-40e9-9e4b-aad81b0f5ff4_jpg.rf.0ffe2c35ad7cbbe1828b35a7d37755f0.jpg,Vehicle Fire,None,,1.0,0.905,0.964,0.952
f2485641-d94b-4811-8580-55da0dc2aad9_jpg.rf.88fdb4a8145798a72e22e4a342bf84cc.jpg,Forest Fire,None,,1.0,1.0,0.518,1.0
f33eab5e-e88f-4246-a8de-66ee5e274188_jpg.rf.3bd9b17b8bd1e76c2bcbc3f51a9356e9.jpg,Vehicle Fire,car,,1.0,0.769,0.551,0.884
f37c2569-4332-4e65-a38f-fde0bd3bf59c_jpg.rf.923fe2c36f6c7eabe00f2f089532948e.jpg,Vehicle Fire,car,,1.0,1.0,0.998,1.0
f3de7e9f-c444-45c3-8b97-91396a4fb029_jpg.rf.940d0575c90a8d1237fdad573982c0c0.jpg,Structure Fire,None,,1.0,0.866,0.941,0.933
f40a5ff3-09c2-4caa-be9a-17625e04c1e4_jpg.rf.b77b46844e7513a4d837900f88d73f99.jpg,Structure Fire,None,,1.0,1.0,0.998,1.0
f424e1eb-2dc3-48e7-a56a-373885058107_jpg.rf.65f227b6b9b72e9913ee24a8959125e7.jpg,Vehicle Fire,car,,1.0,0.962,0.964,0.981
f4ad9e62-fad5-4695-bcac-96d2555a6b6b_jpg.rf.ee7b2380b4aa0d55e23a2b4a4a4083c2.jpg,Structure Fire,None,,1.0,1.0,0.53,1.0
f510bac7-0aad-4b76-b9b2-82f1ebf5eb85_jpg.rf.39f8559cd95c0b80deb60ba90da437af.jpg,Structure Fire,None,,1.0,0.86,0.961,1.0
f53d6194d2a38227e8ccbf91b42656c8_jpg.rf.d18292c539e2f11435b32e864c237eaa.jpg,Other Fire,None,,1.0,0.965,0.757,0.983
f5cd56fd-6863-40f5-9bf0-79710de73e6d_jpg.rf.bca3aa274300f266befde427ee6de22a.jpg,Grass Fire,None,,1.0,0.715,0.523,1.0
f5e6372a-5d8f-4ef1-b0b1-eeed75eae0c3_jpg.rf.40cbfaf21b9c71c9a3fb91e109152f24.jpg,Structure Fire,person,,1.0,0.82,0.435,1.0
f6135736-3f51-4e11-aa03-e7f16cbe42fb_jpg.rf.ab1271d4adb9541dfdc910f566db4c7a.jpg,Forest Fire,None,,1.0,1.0,0.952,1.0
f61ee5c7-3b69-49e4-bcaa-8c6ffcdf305e_jpg.rf.6ef3aab44a6b0a657365455ca0190305.jpg,Structure Fire,None,,1.0,0.981,0.908,1.0
f6de67a8-9ef1-4979-91b8-8de61545ae49_jpg.rf.1d06ba6efb491a3281e73e2d45a763fa.jpg,Grass Fire,None,,1.0,0.989,0.568,0.994
f79e8c55-8b4a-45f2-998e-7820ca043f90_jpg.rf.54515d513c321dfe30871910a76f9dca.jpg,Other Fire,person,,1.0,1.0,0.756,1.0
f7f9a647-983d-4413-82bc-a738f514f3d2_jpg.rf.2d296f494f9538ca3dc0deeefbacf309.jpg,Structure Fire,None,,1.0,1.0,0.88,1.0
f8296e36-ebe1-4fa8-bd0f-5356e7272724_jpg.rf.3aa24d2ed4648088dd8971865b02ab97.jpg,Vehicle Fire,None,,1.0,1.0,0.946,1.0
f8afeb52-66ec-4b13-9a0d-9ccf4d923d3a_jpg.rf.5de903f3d5a62e8cd60e0d6339c4d4e4.jpg,Grass Fire,None,,1.0,0.612,0.9,0.806
f952c92b-b335-4210-91ab-414494d2be64_jpg.rf.2c627bff19e282b0ce57c694c279a275.jpg,Other Fire,None,,1.0,0.908,0.519,0.954
f9dcfc48-2de7-4057-97d0-f73739067ea1_jpg.rf.da540fb6c88dd6b744778320ace7db67.jpg,Structure Fire,None,,1.0,0.902,0.823,1.0
fa39e304-fc52-4e63-86f6-4ed8fe6900ef_jpg.rf.8035ac8df57498dbf706d7ab0892adb6.jpg,Vehicle Fire,truck,,1.0,1.0,0.997,1.0
faaaa4b6-5bd7-4586-875a-2150605750f4_jpg.rf.028e279956a0b0503c5908926c3975c5.jpg,HazMat Fire,person,,1.0,1.0,0.776,1.0
fab2a362-6a8e-4862-816b-77baa60ab036_jpg.rf.3fa9c4648163c4e813aa7557b6b93ff2.jpg,Vehicle Fire,None,,1.0,1.0,0.603,1.0
faed9115-4c3d-4aea-b977-fe3e4db41203_jpg.rf.ed03e1765528f0b464d2e24f5c292936.jpg,HazMat Fire,None,,1.0,1.0,0.925,1.0
fb498f54-105c-4074-9a3f-a875ec38fedd_jpg.rf.371af9a61475251adac57b8c338e4c03.jpg,Vehicle Fire,None,,1.0,0.972,0.768,1.0
fb712c7d-9988-4acb-807f-c8493e296fc4_jpg.rf.fdb5806c427be161dd37d5dae7440852.jpg,Structure Fire,None,"Watermark: ""CT"" 15%",1.0,0.866,0.972,1.0
fc2d23dc-aaf3-4ca8-b933-798c1ca7fda3_jpg.rf.487deabc76154c17d12af5d33a97b840.jpg,Forest Fire,None,,1.0,0.904,0.942,0.952
fca708b2-98bc-41c8-88e7-bdc365d73704_jpg.rf.1887ffa0d80f782f922a9b9f02b1dbbf.jpg,Structure Fire,person,,1.0,0.863,0.913,0.932
fca71cf7-71b3-4406-8272-d06fc3371a7f_jpg.rf.ea2be6cfc35e3eeda9f71aa03f81e0a1.jpg,Grass Fire,None,,1.0,1.0,0.859,1.0
fd3930d4-c292-446a-833e-c4714bef268e_jpg.rf.0df4759b28bdd6f1cd03daca168188f6.jpg,HazMat Fire,None,,1.0,0.914,0.604,1.0
fd46a636-98ff-4b01-a931-3a566e264573_jpg.rf.be0175bd8f0393d7ba331fa8d6e80147.jpg,Vehicle Fire,person,,1.0,1.0,0.529,1.0
fdaf7a1c-5d7a-4771-8660-fbcb719ad95e_jpg.rf.39f7f3df190608c8ffe05af927d1be3c.jpg,No Fire / Unknown Scene,None,,0.0,0.971,0.0,0.0
fdb9d452-9edb-4a16-97ed-1e0cf2d9884a_jpg.rf.bea9d5053a59b29ac538401640364d1c.jpg,Grass Fire,person,,1.0,0.852,0.936,1.0
fdc31c59-40c6-4a9c-ae10-7bccffc6d26f_jpg.rf.f4b2349021cddc8c60aa5617416774f3.jpg,Vehicle Fire,bus,,1.0,0.941,0.539,0.97
fdc7838d-104c-4007-a108-5883e4599c82_jpg.rf.be0e0d9b18a6374671458395ba94eafa.jpg,Grass Fire,person,,1.0,0.889,0.356,0.945
feaaf03e-c10d-40ea-bdf0-2fef15240d32_jpg.rf.f6f8831db3a4962d2317585edae9f3f5.jpg,Vehicle Fire,"bus, person",,1.0,1.0,0.909,1.0
fed2fd08-69ad-49f0-bfba-ed9402b8557d_jpg.rf.650ac8c43b9bc5ed729506ae54b36993.jpg,Forest Fire,None,,1.0,1.0,0.462,1.0
ff25f15d-bd8c-4fb6-aa15-1be5db114961_jpg.rf.f9bb34bc2cd91b37e26d2762b56bcfd7.jpg,Vehicle Fire,"person, truck",,1.0,0.886,0.962,0.943
ff50d462-1b0c-431f-862d-7ab0873872f5_jpg.rf.37bdd616ecc47f287ef28b76b0dfabbf.jpg,Other Fire,None,,1.0,0.807,0.563,0.903
ff849724-9794-4cc0-8381-fb8ced5b64c9_jpg.rf.4dbe0627eea1218caa2eda7154e6c149.jpg,Forest Fire,None,,1.0,0.594,0.7,1.0
ff8dd0c8-ce3a-4b40-aba3-20c0aee469ec_jpg.rf.db8afad1924737cfa26c5e3fa4bdf90a.jpg,Grass Fire,None,,1.0,0.929,0.478,0.965
